state,anchor_id,existing_ccss_id,verdict,confidence,recommended_ccss_id,rationale
AR,2.DA.1,2.MD.D.9,likely_incorrect,78.0,2.MD.D.10,"2.MD.D.9 focuses specifically on generating measurement data and displaying it in line plots, which only partially overlaps with this state standard covering bar graphs, picture graphs, AND line plots. The much stronger candidate is 2.MD.D.10, which already exists as another tag for this standard and has 66.7% lesson overlap versus 33.3% for 2.MD.D.9, and directly addresses picture graphs and bar graphs with up to four categories — the core content of AR 2.DA.1."
NJ,3.NBT.A.1,3.NBT.A.1,confirmed,99.0,3.NBT.A.1,"Perfect lesson overlap (1.0) with all 5 lessons shared, identical standard text, and ranked #1 in similarity candidates — this is an unambiguous match."
MO,6.RP.A.3.d,6.RP.A.3.d,confirmed,97.0,6.RP.A.3.d,"The lesson overlap is perfect (1.0) with all 3 state lessons matching all 3 CCSS lessons, providing the strongest possible signal. No other candidate comes close in lesson overlap, confirming this tag is correct despite the moderate embedding similarity score."
LA,7.SP.C.8.b,7.SP.C.8.b,confirmed,99.0,7.SP.C.8.b,"The tag has perfect lesson overlap (1.0) with 100% of lessons shared, the highest embedding similarity score (0.916) among all candidates, and the state standard text is virtually identical to the CCSS 7.SP.C.8.b text, making this an unambiguous match."
RI,K.G.B.6,K.G.B.6,confirmed,99.0,K.G.B.6,"The lesson overlap is perfect (1.0) with all 4 lessons shared, and the state standard text is essentially identical to the CCSS K.G.B.6 text. No other candidate comes close in lesson overlap."
KS,7.SP.7b,7.SP.C.7.b,confirmed,99.0,7.SP.C.7.b,"The lesson overlap is perfect (1.0, 2 of 2 lessons shared), and the state standard text is nearly identical to the CCSS 7.SP.C.7.b text. This tag is ranked #1 in similarity candidates with the highest embedding score as well."
WY,5.NBT.C.1,5.NBT.A.1,confirmed,99.0,5.NBT.A.1,"The state standard text is essentially identical to 5.NBT.A.1, and the lesson overlap is perfect (1.0) with all 6 lessons shared, making this an unambiguous match."
IN,3.CA.8,3.OA.D,likely_incorrect,88.0,3.OA.D.9,"The tag being evaluated (3.OA.D, the domain-level standard) has 0% lesson overlap and is not in the top-5 candidates, whereas the other existing tag 3.OA.D.9 has 100% lesson overlap (6/6 shared lessons) and directly matches the state standard's language about patterns in addition and multiplication tables. The domain-level tag 3.OA.D is redundant and weaker compared to the specific 3.OA.D.9 tag which is clearly the correct alignment."
AR,1.NPV.1,1.NBT.A.1,confirmed,92.0,1.NBT.A.1,"The lesson overlap is perfect (1.0), with all 9 lessons shared between the state standard and 1.NBT.A.1, which is the strongest possible signal. While the state standard also includes counting backward and by tens (not explicitly in 1.NBT.A.1), the curriculum alignment data strongly supports this tag."
AR,4.NPV.5,4.NF.A.2,confirmed,99.0,4.NF.A.2,"The lesson overlap is perfect (1.0, with all 5 lessons shared), and the embedding similarity is the highest among candidates at 0.841. The state standard text is also nearly identical to 4.NF.A.2, covering comparing fractions with different numerators and denominators using common denominators, numerators, or benchmark fractions."
LA,5.MD.B.2,5.MD.B.2,confirmed,99.0,5.MD.B.2,"The lesson overlap is perfect (1.0, with all 3 lessons shared), and the state standard text is essentially identical to CCSS 5.MD.B.2. No other candidate comes close in either lesson overlap or semantic similarity."
MA,6.RP.A.3.c,6.RP.A.3.c,confirmed,99.0,6.RP.A.3.c,"The lesson overlap is perfect (1.0, all 5 lessons shared), and the state standard text is essentially identical to the CCSS 6.RP.A.3.c text. No other candidate comes close in either lesson overlap or semantic similarity."
ID,2.NBT.B.8,2.NBT.B.8,confirmed,98.0,2.NBT.B.8,"The lesson overlap is perfect (1.0, with all 3 state lessons matching all 3 CCSS lessons), and the state standard text is a direct extension of 2.NBT.B.8, covering the same core skill of mentally adding/subtracting 10 and 100 to/from three-digit numbers. No other candidate comes close in lesson overlap."
ID,2.G.A.2,2.G.A.2,confirmed,99.0,2.G.A.2,"The state standard text is identical to CCSS 2.G.A.2, and the lesson overlap is perfect (1.0) with all 3 lessons shared, making this an unambiguous match ranked first among all candidates."
ID,7.SP.C.7.b,7.SP.C.7.b,confirmed,99.0,7.SP.C.7.b,"The tag shows perfect lesson overlap (1.0) with all 2 state lessons matching the 2 CCSS lessons, and the state standard text is nearly identical to the CCSS standard text, with the highest embedding similarity among all candidates. All evidence strongly supports this tag."
NJ,2.NBT.A.2,2.NBT.A.2,confirmed,99.0,2.NBT.A.2,"The state standard text is virtually identical to CCSS 2.NBT.A.2, and the lesson overlap is perfect (1.0) with all 9 lessons shared, making this an unambiguous match."
MS,1.MD.3a,1.MD.B.3,confirmed,99.0,1.MD.B.3,"The tag has perfect lesson overlap (1.0, all 3 lessons shared) and identical text to the state standard, with the highest embedding similarity score (0.865) among all candidates. All evidence strongly supports this alignment."
CO,4.NF.C.7,4.NF.C.7,confirmed,99.0,4.NF.C.7,"The state standard text is identical to CCSS 4.NF.C.7, and the lesson overlap is 1.0 (all 3 lessons shared), making this an unambiguous match with perfect evidence across all signals."
AR,6.ALG.6,6.EE.B.5,confirmed,99.0,6.EE.B.5,"The lesson overlap is perfect (1.0, all 4 lessons shared), and the state standard text is nearly identical to 6.EE.B.5, both specifying substitution to determine if a value from a specified set makes an equation or inequality true. No other candidate comes close in either lesson overlap or semantic similarity."
MS,3.OA.6,3.OA.B.6,confirmed,99.0,3.OA.B.6,"The lesson overlap is perfect (1.0, with all 6 lessons shared), and the state standard text is essentially identical to 3.OA.B.6 with only a minor clarifying clause added ('where a remainder does not exist'). No other candidate comes close in either lesson overlap or semantic similarity."
AL,4.M.25,4.MD.C.5.a,likely_correct,68.0,,"The lesson overlap for 4.MD.C.5.a is strong (0.8333), matching 5 of 6 lessons, which supports its inclusion. However, the state standard text ('use a protractor to measure angles and sketch angles') maps most directly to 4.MD.C.6 (highest embedding similarity at 0.853 and nearly identical wording), suggesting 4.MD.C.5.a is a secondary/supporting tag rather than the primary one. The tag appears legitimate as part of a multi-tag alignment covering conceptual foundations alongside the procedural 4.MD.C.6."
CO,7.RP.A.3,7.RP.A.3,confirmed,99.0,7.RP.A.3,"The lesson overlap is perfect (1.0) with all 26 lessons shared between the state standard and 7.RP.A.3, and the state standard text is nearly identical to the CCSS text. No other candidate comes close in either lesson overlap or semantic similarity."
AZ,5.MD.C.5b,5.MD.C.5.b,confirmed,99.0,5.MD.C.5.b,"The lesson overlap is perfect (1.0), with all 6 lessons shared between the state standard and 5.MD.C.5.b, and the embedding similarity is very high (0.872). The state standard text and CCSS text are essentially identical in content, both specifying V = l × w × h and V = Bh formulas for right rectangular prisms with whole-number edge lengths in real-world and mathematical contexts."
ND,8.NO.O.2,7.NS.A.1,likely_incorrect,75.0,,"The tag 7.NS.A.1 has 0% lesson overlap with the state standard, which is the strongest signal against it. While it appears in the top-5 candidates (rank 3), the parent standard 7.NS.A.1.d has far stronger lesson overlap (41%) and higher embedding similarity (0.604 vs 0.499). The state standard covers all four operations, so 7.NS.A.1.d (which already exists as another tag) better represents the addition/subtraction component, making this redundant parent tag unnecessary and unsupported by lesson data."
MA,K.NBT.A.1,K.NBT.A.1,confirmed,99.0,K.NBT.A.1,"The state standard text is virtually identical to CCSS K.NBT.A.1, and the lesson overlap is perfect (1.0) with all 10 lessons shared, making this an unambiguous match. No other candidate comes close in either text similarity or lesson overlap."
LA,3.MD.C.7.b,3.MD.C.7.b,confirmed,98.0,3.MD.C.7.b,"The tag is an exact text match to the state standard, ranks #1 in both embedding similarity (0.864) and lesson overlap (0.70, with 7 of 7 state lessons shared), leaving no ambiguity about correctness."
AK,6.EE.6,6.EE.B.6,confirmed,99.0,6.EE.B.6,"The tag has perfect lesson overlap (1.0, all 4 lessons shared) and the state standard text is word-for-word identical to 6.EE.B.6, making this an unambiguous match with no competing candidates."
AR,2.CAR.4,2.MD.B.6,confirmed,95.0,2.MD.B.6,"The tag 2.MD.B.6 has a perfect lesson overlap of 1.0 (all 6 lessons shared), which is the strongest possible signal that these standards address the same curriculum content. The text of 2.MD.B.6 is also a near-perfect conceptual match to AR 2.CAR.4, as both specifically describe using a number line to represent and solve addition and subtraction within 100 — despite 2.MD.B.6 not appearing in the top-5 similarity candidates, the lesson overlap evidence decisively confirms the tag."
IA,6.SP.B.4,6.SP.B.4,confirmed,99.0,6.SP.B.4,"The tag has perfect lesson overlap (1.0, with all 9 lessons shared) and the state standard text is virtually identical to the CCSS 6.SP.B.4 text, with the highest embedding similarity score (0.823) among all candidates. All evidence strongly supports this tag."
SC,7.MGSR.1.4,7.G.A.2,likely_correct,55.0,7.G.A.2,"7.G.A.2 is the only candidate with any lesson overlap (1 shared lesson, 11.1%) and is the closest CCSS match conceptually, as it explicitly addresses conditions under which triangles can or cannot be formed from given side/angle measures. However, the Triangle Inequality Theorem focus of the state standard is only partially captured by 7.G.A.2's broader construction emphasis, and the low lesson overlap (1 of 9 lessons) suggests the alignment is imperfect — no better alternative exists in the candidate list."
MO,5.NF.B.5.d,5.NF.B.5.b,,,,"Unparseable response: Looking at the evidence:

1. **Lesson overlap**: The tag being evaluated (5.NF.B.5.b) has a perfect lesson overlap of 1.0 (10/10 lessons shared). This is extremely strong evidence in favor of this tag"
AL,4.NF.16.a,4.NF.B.4.a,confirmed,97.0,4.NF.B.4.a,"The lesson overlap is perfect (1.0) with 4.NF.B.4.a — the sole lesson for the state standard is the same as the sole lesson for this CCSS standard. The content match is also conceptually exact: both standards address representing a non-unit fraction as a whole number times a unit fraction (e.g., 5/4 = 5 × 1/4), and no other candidate shares any lessons with the state standard."
OH,6.NS.6c,6.NS.C.6.c,confirmed,99.0,6.NS.C.6.c,"The tag has perfect lesson overlap (1.0, all 7 lessons shared) and the state standard text is essentially identical to the CCSS 6.NS.C.6.c text, with an embedding similarity of 0.81. This is unambiguous."
WY,4.NF.H.6,4.NF.C.6,confirmed,99.0,4.NF.C.6,"The state standard text is nearly identical to 4.NF.C.6, and the lesson overlap is perfect (1.0) with all 8 lessons shared, making this an unambiguous match."
RI,6.SP.B.5.d,6.SP.B.5.d,confirmed,99.0,6.SP.B.5.d,"The tag is an exact text match to the CCSS standard 6.SP.B.5.d, ranks first in both embedding similarity (0.928) and lesson overlap (1.0), meaning all lessons are shared between the state standard and this CCSS standard."
LA,3.NBT.A.3,3.NBT.A.3,confirmed,99.0,3.NBT.A.3,"The state standard text is virtually identical to the CCSS 3.NBT.A.3 text, and the lesson overlap is perfect (1.0) with all 3 lessons shared, making this an unambiguous match."
AK,7.SP.6,7.SP.C.6,confirmed,99.0,7.SP.C.6,"The state standard text is nearly identical to 7.SP.C.6, and the lesson overlap is perfect (1.0), with all 4 lessons shared. This is the top-ranked candidate by both embedding similarity and lesson overlap."
AZ,3.NF.A.3d,3.NF.A.3.d,confirmed,99.0,3.NF.A.3.d,"The lesson overlap is perfect (1.0, 7/7 shared lessons), and the state standard text is nearly identical to CCSS 3.NF.A.3.d, with only trivial wording differences. No other candidate comes close in either lesson overlap or semantic similarity."
AR,4.NPV.10,4.NF.C.6,confirmed,99.0,4.NF.C.6,"The lesson overlap is perfect (1.0, all 8 lessons shared), and the state standard text is nearly identical to 4.NF.C.6, both describing the use of decimal notation for fractions with denominators 10 or 100. The embedding similarity is also the highest among all candidates at 0.786."
CO,8.G.A.1,8.G.A.1,likely_correct,62.0,8.G.A.1,"The state standard text is essentially identical to CCSS 8.G.A.1, and it ranks first in both embedding similarity (0.847) and the candidate list. However, the lesson overlap is 0.0 because the CCSS side has 0 lessons mapped, making it impossible to confirm via that signal — this appears to be a data gap rather than evidence of a mismatch. The near-verbatim text match strongly supports this alignment."
